2952,0,i miss him so much.
2953,0,I miss JackB...my phone. JackBeef not Jack Bararkat. If I met him and he leaves..i would miss him but never met him probably never will.
2954,0," I miss mi Hermana, Nelly. &lt;3 you sis!"
2955,1, i miss my friend!
2956,0,I miss my Megan already and I may or may not have already cried.
2957,0,I miss my shawnie &amp; my baby.
2958,0,i miss my sister i hope this week goes by fast!
2959,1, i miss NM! awww. good times!
2960,0,I miss u mum  So much. I wish u were here because u r the one I would be talking about Andrew right now
2961,0,i miss you to virnisha!
2962,0,i miss you!
2963,0,I missed my 100th update and didn't put anything special.. ready for bed? what kind sh-- is that!? maybe the 200th'll b better. ;p
2964,0," i missed the listening party ,anyone record a video? skool! math final!ugh"
2965,0,i misss youuu.
2966,0,i need a good moan and hug
2967,0,I need a trophy shelf. We have too many for the top of the dvd shelf.
2968,0,I need another week of spring break you have no idea how much I dread going to school tomorrow
2969,0,I need desprate help! Tireddd and now gotta do blooming ICT!!
2970,0,I need me a pick-me-uppp. Just wasted almost 4 hours on a dumb page that didn't even end up working at all. ugh. Story of my life lately.
2971,0,i need some different medicine and some food plz. thnx.
2972,0,I need some more time from work!
2973,0,i need to cheer up! Argh. i hate it when i'm like this.
2974,0,I need to stop settling for less as of  right now. Seriously. Stay the suck away from them. Spend all your money on shit that you want.
2975,0,i need waffles!!!!!!
2976,1,- I never thought the word &quot;randomly&quot; could be so funny until my husband just said it! Cracking up haha ... Goodnight all  Be blessed...
2977,0,I miss my laptop
2978,0,I miss my phone.
2979,0,I miss my sisters alot and want them to come home soon. I don't like being alone
2980,0," i miss the seniors already. last day of school, graduation and Grizzly Bear tomorrow. it was the best of times, it was the worst of times"
2981,0,i miss the suspense of waiting for the harry potter books to come out. best books ever! too bad the movies SUCK. i'll still see 6 though!
2982,0,i miss trixiee and monica ((
2983,0,I miss you
2984,0,I miss you alot. Please be safe. I dont care who you are in the morning. Just be safe&lt;3 sorry had to get that out.
2985,0,i missed the game
2986,0," I missed the second annual zombie walk in chicago, this past saturday. Damn it Damn it Damn it. I was so wanting to do that this year"
2987,0,i missed two friends weddings this weekend and i'm super sad. and i miss my best friends. and.. i could keep complaining but i won't.
2988,0,i misssss you
2989,0," I need a firewire drive, usb is too damn slow for restoring or backing up"
2990,0,i need a guy!!!!!
2991,0,I need my handy dandy shooting hat.. I think that it should play a bigger role in my life.. The hat
2992,0,i need my study buddy! this isn't working out!
2993,0,i need some friends
2994,0,i need to find another series of books to read! ahhhh Kellan Lutz is so damn hot...I'm thinking of having a KELLAN MARATHON of movies!
2995,0,I need to get rid of my bad habits.
2996,0,I need to study harder...
2997,1, i needd coke reallyy bad :p video ideass!!??
2998,0,I overbaked the cheesecake brownies.
2999,1, i presented my script to the production in class and they liked &gt;.&lt; it's gonna be an interesting shooting ^^
3000,0,I quite like baseball and bball oh and the odd gridiron match that a tiny tiny part of the worlds population calls football
3001,0,i really don't want to go to school
3002,0,I really liked Max.  He was one of my favorites #SYTYCD
3003,0,I really miss you. you don't understand how much you really mean to me.
3004,0,i really want to go to the katy perry concertt.
3005,0,I really wanted her to win lol. I kinda guessed Diversity were gonna to win anyway. 
3006,0,i really wanted to meet you and the wonder girls. good luck! is there any way i can try out to be part of your company? it's my dream!
3007,1," i rocked summerrs Dot Dot Curve  shirt, pinstriped skinnys, Chuck hightops, 3D glasses, 200 yen necklace"
3008,0,i run all out of people. oh well that was a pretty successful hunt haha ;D now i need a bunch of people to add me so i have more victims.
3009,1, I SAID IT! i like him teehheee
3010,0,i so dont have enough icon space on lj.
3011,0,i so dont know what im doing on here its all so new
3012,0," I spent my sunday arvo, with a bottom feeding vulture, stuck up lawyer chick, gawd there the lowest of scum"
3013,0,i start working 2morrow..there goes 6weeks of my summer
3014,0,i still cant get twitter on my phone it wont even take my number when i try to set it up  
3015,0,i still get teary eyed when i see p.s. i love you
3016,0,i think he's cheating on me...will post story on @061004T_T
3017,0,my show today at Tavern on the Green 4 Make Music NY is canceled due to rain... growl!!
3018,0,my sis left twilight at her fiances! boo! k thunderstorm waterfall it is. goodnight
3019,0,MY SON'S NOW IN COLOMBIA UNTIL AUGUST. I WONT SEE HIM TIL THEN. I MISS MY CHU CHU! BUT IM NOT GOING TO IRAQ!! YESSSSS!!!
3020,0,my thumb skin hurts coz its not there
3021,0,My thumbs hurt from cutting pappper.
3022,0,My tummy hurts. 
3023,0,my tummy hurtsssss.
3024,0,my tummy really hurts now oh noes
3025,0," My turtle food! Its starving. ;( Im sorry, turtles. ;( I promise i buy tmr. ;("
3026,0,my tv died ~Tim~
3027,1, My video is almost uploaded!
3028,0,my video's being weird #ChuckMeMondays #chuck!!
3029,0,My wrists&amp;arms hurt.
3030,0,Need for speed High stakes doesn't work with compatibility mode on. DAAMN YOU EA FOR MAKING A GOOD GAME THATS TO GOOD TO BE TRUUUEE
3031,0," net  won't work, might aswell go to sleep."
3032,0,never again 
3033,0,Never waking up late again missed an awesome dress T3T
3034,0,"- new haircut, it's shorter "
3035,0,new moon trailer not as awesome as I hoped...
3036,0,new sandals were damaged in great fall yesterday...
3037,1, nice song..http://bit.ly/iCMV2
3038,0,NICK BRAUN'S TWITTER IS BEING BLOCKED!!!!!! I LOVE HIM!!!!!!!!!!!!!!!!!! THIS SUCKS!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
3039,0,no &quot;the postal service&quot; on twitter.....
3040,0,no 1 follow me
3041,0,No Baseball Today (:  I Hate the Rain!!  It is May right?
3042,0,no B-ball 2day Gyms getting fixed
3043,0,no body will talk 2 me.*cries*
3044,0,no bonfire but maybe Venice Beach with Steph or comedy club with Sean
3045,0,no chance...
3046,0,no dishwasher
3047,0,no job at target or party city. plan c. does anyone know how to make money without having to apply somewhere?
3048,0," no MMS on 2G iPhone!  Why does Apple say its a hardware limit when jailbroken iphones can, even my T68i from 2002 did it"
3049,0,no more arrested development. i am sad.
3050,0,no naptime... being dragged to dinner. sigh! sleep sounds so good...
3051,0,no new anime releases tonight that I watch.
3052,0,no new svu for 3 months or so. *sniffs* I'm going to be so bored.
3053,0,No one is updatinggggggg /cry
3054,0," no one responded to my meetup for breakfast this morning at Carls Jr on 2nd, oh well, I'll still go myself, only closer to 7:30."
3055,0,no one stays up as late as I do...
3056,0,No one to have dinner with...
3057,0,no ones talkin to me  my baby boyfriend is asleep D;D; im sad
3058,0," no Otalia today, but yeahhhhhhhhhh tomorrow"
3059,0," no phone call, no text, nothing....12:30"
3060,0,no room for standby flight. Now I gotta be here for 4 more hours.
3061,0," no swimming today, it's raining. Guess I'll get some reading done today, going to barnes and nobel for new books."
3062,0,no they are not.. stupid changes! Why they did last year and not this year?
3063,0,no transformers today! my ride stood me up can u believe this crap
3064,0," no work or school, because my ears are leaking"
3065,0,-- I think I broke the heater 
3066,1, i think i finally figured out how to twitter on my phone!
3067,0,I think I have a cavity...
3068,0,I think I pulled a nerve in my back putting together a shelf for bd. Would that be neuralgia?
3069,0,i think i'm going to be sick
3070,1, I think it would be fun
3071,0,i think i've killed my laptop
3072,0,I think people get out of bed in the mornings wondering how they can piss me off.
3073,1, I thought it would be like.. 2pm by now.
3074,0,i thought we might see real @GregGutfeld tattoos. #redeye
3075,0,i told my dad I love him this morning and he just said bye.
3076,0," I took the blame for everything that happened the other night. part bc I don't want any1 in trouble, part bc idk the other peoples names!"
3077,0,I wake up to something I did not want to read.
3078,0,I wanna be at Encounter  blah.
3079,0,i wanna go 2 sleep but i cant tear myself away from #bb10
3080,0,I wanna go home
3081,0,I wanna go to the apple store and get a free ipod from ryan leslie!
3082,0,I Wanna Play Dodgeball 
3083,0,i wanna play scattergories at jean grae's. left outttt.
3084,1," i wanna write some reviews of films &amp; music releases, so i go &amp; leave this place. Not for a long time of course.:]"
3085,0,i want  my  mcfly  album  back 
3086,0,i want a fob tee!
3087,0,i want a happy day
3088,0,I want a hug now ..
3089,0,I want a regular day
3090,0,I want all my friends back.
3091,0,I want it BACK NOW!: http://bit.ly/PP1WZ
3092,0," I want kisses, too."
3093,0,I want LinesVines and trying times now 
3094,0,i want some change! Hos!
3095,1,- I want The Sims 3 soooo bad!!! 
3096,0,I want to go on facebook. I can feel the notifications piling up. I don't like it. Shit.
3097,0,I want to puke... . They have stolen my blood :ï¿½-(
3098,0," I wanted the shiny shiny FA Cup. Berba can go away now, yesyes."
3099,0,I wanted to go cinema......
3100,0,i wanted to win but its allll good lol
3101,0,I was more interested in good python port for .net rather than java re: http://ff.im/396jG
3102,0,I was suppose to be mentality prepared for this but can't help it get to me
3103,0,I went to the store. I woke up early and everything. THEY DIDN'T HAVE IT YET! OMG! I am so beyond pissed right now..
3104,0,i wish @ruebluestar192 was online right now so I could talk to him before I have to leave.. *hint hint*
3105,0,I wish he would talk to me and have a real conversation.
3106,0," I wish I could do somthing amazing. no tallent that i know of. apart from Lame jokes, &amp; my dolphine noise. I'll let u know when i find it"
3107,0,I wish I could forget ...
3108,1, i wish i had my tablet pen :c...
3109,0,i wish i lived in atlanta
3110,0,I wish I wasn't on my way to work right now!
3111,0," I WISH MY BESTIEBYTCH WAS HERE AND NOT DEAD LEAVING ME ALL ALONE RIP AMIEE I HELLA MISS HER, SHE WAS THAT 1 PERSON WHO INDERSTOOD ALL"
3112,0,i wish my bf realized how great i was
3113,0,i wish my mom didn't cancel cable!!
3114,0,i wish someone was here to watch this movie with me. sucks watching titanic alone. haha depresing!
3115,0,i offically dnt like eyeliner. Ughhh im so hungry !!!
3116,0,i only 45 min lunch break today... stupid dead filing
3117,0,I really don't even know what todo.
3118,0,I really don't like my new haircut... It's too short.
3119,0,i really need a hug
3120,1, i really wanna watch the david cook and archuleta concert!!) sooo HOTT!
3121,0,I sad right now 
3122,1, I said I get a SUMMER flu not the swine fluBut now bilions of swineflu tweeters are following me 
3123,1,"- i sang early tonight, one song...'twas fun. "
3124,1, I see you babes! follow my boy @RealTalk24  @MsMariaG @BUTTERSCOTCHBRE @cheeksgreatbarz
3125,0,I seem to have lost 2 followers today! Should I take that personally am I really that boring???
3126,0,i seriously hate this assignment. sigh. and i got no mood to do other assignments also coz i'm worrying too much abt this one!! grrr!
3127,1," I shine through my smile, someone said. I'm just Jamba-ing!!"
3128,0," i shouldn't even bother watching the mmva's, it's only gonna piss me off."
3129,0," i so wish my head would sort itself out, god i hate being 15 sometimes! "
3130,0,I spoke too soon.
3131,0,I STILL CAN'T MAKE VIDEOS 
3132,1, I think I did good in the math test! I need to write nao...34 655 words!
3133,0,I think I have the handwriting of a little kid. Probably because I type so much and write so little. http://twitpic.com/7ijsv
3134,0,I think I'm developing an anger problem
3135,0,I think I'm getting sicker everyday.
3136,0,I think I'm getting that stomach virus going around....nooooooo.
3137,0,I think I'm starting to get sick... piglet flu?
3138,0,I think imma have 2 take my dog 2 the vet.... 
3139,0,I think the price of my skating lessons has gone up from Â£48 to Â£60!!  Won't be doing that this term then!
3140,0,I think waayy to much
3141,0,I thought I had kicked the insomnia bucket after doing so well and actually getting to bed before midnight the past few nights.
3142,0,"- I thought I'd seen everything, until I saw EVERYTHING before my own eyes last night! I mean it, it really does break my heart sometimes "
3143,0,i thought the hills would be an hour long
3144,1, I try t remind myself often that even the smallest input  can producebig results  http://tinyurl.com/2mn6vl  
3145,0,i try to fix things and all it does is make it worse. What else do i do.
3146,0,"- I wake up, shower, eat...and go back to bed. I'm so tired all the time "
3147,0,I wana be home but jbiz is gay  he's gay
3148,0,I wanna curl up in a ball todayyy. Pack tonight. I leave day after tomorrow. This is NUTS.
3149,0,I wanna get crunk with randoms again. Just not as bad. Lol
3150,0,I wanna go home :0 suck myself
3151,0,I wanna pick up my Jimmy Choo shades. Post Offices should reeeeeeeally be open on Sun!
3152,0,i wanna recieve his messages 2 do it for me get on mine bed him and chit and put that i can get his shit you know my email and the pa ...
3153,0,i wanna record new material
3154,0,I wanna use my swimsuit!!! 
3155,0,I wanna watch transformers; Revenge of the fallen.. aw man. Seems soo good !
3156,0,i want a house
3157,0,Noone I know is on Twitter!!!
3158,0,noone wants to talk to me  lol
3159,0," not even one single reply.what are people look for nowadays? anyway, changed my hosting to GDI, also attended the webinar, not bad..."
3160,0,not feelin well
3161,0,Not feeling good. But on the plus side im wii-fit ;)
3162,0,- Not feeling very well at all today 
3163,0,-- not feeling well 
3164,0,not happy
3165,1, not now is on tv!
3166,0,Not very well.
3167,0,nothing
3168,1," Nothing left to do but sit back, relax, have fun, and enjoy the ride! Lmbo. XD"
3169,0,nothing to do alll dayyyyyyy.
3170,0,nothing with Lalalauren_ 1weikert 2hale 3.study 4morello 5hartley 6cardona 7lunch 8shongut
3171,1, notsugripp http://www.kivisaar.com/itblog/04/2009/898/notsugripp.html via @addthis
3172,0,now I have only 39 followers
3173,0,- Now my ex-daycare clients claim that I owe them over $400 and are going to take things to the &quot;next step&quot;. 
3174,0," now that i kno is a lie, whateva :'("
3175,0,nuffin more eckkky that i cant take beside being disrespect is :O being ignore...blahhhhhhh
3176,0,nuggets out....
3177,0,Nuu supa stop that its not good fer your health
3178,0,nvm not double didgets someone on my followers was bad so i had to block them  sorry person
3179,1, o seara perfekta: vodka &amp; bertolucci (the dreamers)
3180,0,odd i tried to call mitchel musso but it dosent work.... 
3181,0," Of all the things I lost, I miss my Community Organizer degree the most."
3182,0,Off from work and no wifey...
3183,1,-- off to Kokomo to see if I can squeeze into this dress! Then shoe shopping with my seeester! And visiting my Brandice! 
3184,0," oh dears, @Rainbow__Bright.  I'm so sorry to hear that."
3185,0,Oh great need to tidy my sucking room 
3186,0,oh I miss it
3187,0,Oh Lebron. times and the City will cure my sadness temporarily.
3188,1, Oh man When you make Fishhes you end up fishy.
3189,0,oh nooo crying time..this part of the movie is so sad
3190,0,ohh I need to sleeep but I can't uhhhh :@
3191,1, ok good im not the only one.. This weather makes me SO HAPPY!
3192,0,ok i miss u too soph 
3193,0," ok so I overreacted. My bad, I was in the wrong shit happens. Just wanna talk to you."
3194,1,"- Ok, how about just pray for mental clarity while drumming today since &quot;enough sleep&quot; didn't happen...  Have .. http://bit.ly/HskKD"
3195,0,okay have a good evening everybody.
3196,0,okay. Imy
3197,1, omfg! 7:30. ekkkkk! im so excited to see paramore! im only going cause paramore is going to be there. (: and this is my birthday present!
3198,1," on a big boat bobbing up and down on the Thames, sun shinning, the aroma of our lunch filling the restaurant and a beer on it's way "
3199,0,on the sad boat again why do I let shit like this happen
3200,0,on the way to work ...  didn'T noe that i have work today .... 
3201,0,one down. Two to get this shit right. ... Kenny any minute now.
3202,1, one happy man right here people 
3203,0,One little boy with ants in his pants and his shirt and his hair - Angry Ants - Lots
3204,0,I wish things were different
3205,0,i woke up to a migraine/my sinuses acting up! Nooo..
3206,1, I work at 1030 u?
3207,0," I work at 930 the morning after crank mob. ill have to cut this one short too, total bummer"
3208,0,I work until 945. I'm unhappy about that. Whatev. Avett bros is tomorrow night.
3209,0,I would LOVE to ride the superman right now...
3210,0,I. am. so. sorry.
3211,1, IÂ´m cold!!! Today is 12Â°C here....
3212,0,iÂ´m soo sad .. i want somebody to love me to be a real gentalmen not like my last boyfriend iÂ´mm soo sadd ... (L)
3213,0,Ian Crawford isn't with The Cab anymorrrrrrrree
3214,0,I'D RATHER BE IN THE  BAHAMAS!
3215,0,idk if i should have said that
3216,0,idk what else to do
3217,0,ih had 110 followers and now ih hav 99 heyyy twitter
3218,0,I'll miss this year so much. I love high school. Jamal is so freaking LUCKY! He gets 2 go drinking w/ Rob! I can't even drink at all! 
3219,0," ill, so now school. you'd think i'd be happy because of that "
3220,1, IM A LITTLE SPOILED BRAT !  DONT HATE ME FOR HACKING YOU SISTA &gt;33
3221,0,I'm a silly girl.
3222,0,I'm all alone on ere peeps! Talk to meeee x http://myloc.me/484V
3223,0,i'm all alone on twitter!!
3224,0,I'm all finished listening... I'm sorta considering giving it another play though. I might have missed a joke or two after all.
3225,1, Im am going to send some twits to some folk...............
3226,1, I'm awake! it's amazin
3227,0,I'm being threat'ned to attend bw3 tonight!
3228,0,i'm bored ! w/e everything is gonna b fun later in da day ! bye bye world till later
3229,1, im bored anyone wanna talk
3230,0,im bumped cause he cant go.
3231,1, I'm chill. He's the one freaking out.
3232,1,- i'm confused with this twitter lark 
3233,0,I'm finally home...but sad that AE is over....I MISS EVERYONE ;__;
3234,0,Im gna hate today. I already know.
3235,0,im goin' to sleep or watch tv . loveeupeopleâ™¥
3236,1, I'm going to play with my camera today
3237,1, I'm gonna have some ramen and play a FF game... haven't decided which yet.
3238,0,i'm gonna watch horton again with mum &amp; clo for some laughs.
3239,0,I'm having a homework fail right now. I wish I could stop time.
3240,0," I'm having a shitty night too, ihope you feel better @StevenRayMorris"
3241,0,im in a good mood despite the fact my lunch is being taken over by uni shittee!! Will have to do some after the View!!  bad times!
3242,1," I'm in a great mood, but ... I feel a little guilty Q_Q xD"
3243,1," I'm in garden, chillin'"
3244,0,- I'm in the boring bank. Some bloke has just asked about a cheque he 'sented' oh the joy of modern English. 
3245,0,Im in trouble for leaving the heater on all night
3246,0,Im Just Plain Pathetic 
3247,0,Im like this right now http://twitpic.com/7zn9v
3248,0,Im more than a pair of legs. I have a great sense of humor and I'm filled with tons of random trivia. So y won't anyone hang out with me?
3249,0,I'm not buying this dress cos its 30 dollars. But my hearts seriously gonna ache for days after it.
3250,1, I'm not cold!
3251,0," i want a iphone now lol, getting a tad bit jealous stupid 10 Month left on my Tmobile contract rawrrrr lol"
3252,0,i want an octopus flash drive 
3253,0,i want everything to be back to normal.
3254,0," i want movies, but my back doesn't want to cooperate so i can put on pants."
3255,0,I want my stupid fourth Harry Potter book.
3256,0,i want one!
3257,0,i want some ice cream
3258,1, I want to buy the game Bayonetta and cosplay her. Definite video game vixen. ;3
3259,0,I want to get out of here before that guy comes back and chops off my hands.
3260,0,i want to go down...
3261,0,i want to go now
3262,0,- I want to stay in bed all day!  
3263,0,i want to twatt with the asian...
3264,0,I want to watch the Super Junior video Catherine sent me but I'm scared. *Looks at Mary*
3265,0,i want Van Basten to b the milan manager !!!
3266,0,I wanted 2 go 2 the beach but no one else wants 2 go again :/
3267,0,I wanted to continue that convo. Oh well.
3268,0,i wanted to sleep in...
3269,0,I wants to plaayyyy
3270,0,i was go the middle of watching 'strong baby' by seungri and the stupid power went out.
3271,0,I was helping mommy clean and we found clothes we bought for daddy that he never got to wear.
3272,0,I was not able to pay for my new domain and hosting because the bank closes at 3pm OUCH!
3273,0," i was vometing all ova the place.. and at the end, mrs vall was like to my mum &quot;is ur daughter a bullminic&quot;...like wtff"
3274,0,-- i was watching How I Met Your Mother when suddenly all the screen went black &amp;its off!! shitass! what happened?! 
3275,0,I wasn't able to make to to the fre Chaka Khan concert in DC *shakes fist*
3276,0,i will be to sad to go! 
3277,1, i will can you believe its been a month already!
3278,0,I WILL MISS U...
3279,1, I will watch supernatural now niahahahahaaa awesome show
3280,0,i wish he wasnt so down on himself idk how to make him cheer up boys state is depressing the crap out of him &amp; me..missing him like crazy
3281,0,I wish I could heal @sarabatch's necl
3282,0,i wish i could live in Sac but bring all my friends and band with me
3283,0,i wish i could sleep in like everyone else.
3284,0,I wish I felt good enough to play in the rain.
3285,0,I wish I got some breakfast. My stomach is growling.
3286,0,I wish I was in Alabama right now. *sigh*
3287,0,- I wish I was watchin LeBron play 
3288,0,I wish there wasn't any bad in this world....  I don't know how much more I can take before I break.
3289,0,i wish u guys would stop fighting
3290,0,i wish we could have spent the last full day of skool together..walking 2 class &amp; going 2 lunch with you would have made my entire yr ...
3291,0,i wish you had your phone &lt;3 i can send you emails from my phone if you give me your address
3292,0,I woke my friend in the middle of the night! All because of my cousin Grace ! She &quot;PING&quot; and say &quot;HEY&quot; to him in 12:11 GGRRRR
3293,0,I woke up from the deadly pain in my ribs...... I just know I gonna die!  cry cry cry it hurts so bad! Oh and good morning! 
3294,1, one more final then bye bye school.
3295,0,one of my cats is very ill after reacting badly with her injection Bloody vets! ï¿½145 to make my cat ill! Strong words to be had!
3296,0," One of our two carp died today. He is more than 2 feet long and looked healthy otherwise.It has been really hot here, not enough oxygen."
3297,0,one point!!
3298,0,one session in the gym and I'm having problems with my leg again (slipped disc = sciatic pain). Will have to us my stick this week ((
3299,0,onoes sunburn!
3300,1, ooh such a lovely morning! xoxo
3301,0,ouchh i poked my eye.
3302,0,our internet is ''experiencing service interuption''.KJS
3303,0,our plans changed &amp; we aren't able to see Transforers tonight!! Sorry @justcherie &amp;@brittany_ko make it up to you!!
3304,0,- out for a late night cigarette. Can't sleep. 
3305,0,over it
3306,0,owireee
3307,0,pain errrg! stupid cold and stupid people confusing me!
3308,1, Paranoid LOOOOOOOOOVe that song @jonasbrothers Good job! AMAZING!! http://bit.ly/Qqaqp
3309,0,parents are back. haha
3310,0," parents have sucked off to the beach without me. I hate hot weather when i'm revising ahhhhh, I need tomorrow."
3311,1," party, the sats+pixie24th party, bbq, party ! &quot;vacation&quot; w the bestie, forrrrreal dude! xx"
3312,1, Patrick Wolf came on to introduce Serafina!!! x x
3313,1, Perfectly cooked half-boiled eggs + my favourite spoon and that home-brand dark soya sauce makes my day!
3314,1,- phewwww! i did better then i expected on my mid-term! one more to gooo and then i ammm freeeeeeeeeeee! 
3315,0," phone on the verge of dying - smartphone indeed, come on guys build a better battery #G1"
3316,1, picking up new mcfly tickets at the venue. SO EFFING EXCITED. i nearly cried with relief. haha.
3317,0,plans didn't come threw again! what does it take to just have a good exciting day with that person&lt;3?!GOODNIGHT!
3318,0,"- PLEASE keep my roommate, Dominic, in your prayers. He's back in the hospital having surgery again. "
3319,0,please talk to me.
3320,1, Please?: http://eluts.com/frontstore/Item/item_zoom.asp?item_num=3418&amp;catalog_num=3&amp;mart_id=lutsdoll&amp;level=yes&amp;mother_catalog_num=554
3321,0,point still not taken...
3322,0,poker wont work 
3323,1,-- ponte winery in temecula has amazing wines! you should go out there and try it!  love love the beverino. cheers!
3324,0,Pool still closed.  We will take another look at 3 pm.  Please check back.
3325,0," poor Aidan, I wanted u 2 win"
3326,0,poor uncle james pleease get better  ;-(
3327,0,poos Farrah. her last 3 years have been soooo sad.
3328,1," POSITIVITY: Inspiration From O Magazine: In a world full of negativity, it is sometimes hard to stay positive.. http://bit.ly/10SMJp"
3329,0,preordered new iPhone and saw it just went out today from Apple and not getting here until the 22nd... which mens the 23rd - Bummer!
3330,0,pretty sad right now
3331,0,Put on way to much make-up trying to hide the fact that I'm sick. I hope my boss doesn't send me home early again!! 
3332,0,- quh'nite twitters ! uqhh qotta qet up at 6 for work. 
3333,1, im not going to school today!
3334,0,im not liking this. It sucks
3335,0,im not sure if im up for the premiere of the song
3336,0,I'm not tall enough to collect the oranges from my tree. I want my fresh orange juice!
3337,1, I'm off to sleep!!  Goodnight tweetts  enjoy your day!!  xxx
3338,0,Im out for tonight! Talk to yall later!
3339,1, im pretty sure it would fit into my pants as well!! @beaulieu85 its amazing but i jus found my tiny lil greg guy that i got from pbmall
3340,1, I'm rollin ova here smh caus I can imagine my daughter doin that rite now n she jumps sumtime too lol
3341,0,im sad all the good phones are over 100 dollars. and I can only spend 100 dollars.
3342,0,im sad i hate relationships they suck
3343,0,im sad im suppose to b off today but i gotta go to wrk!!!
3344,0," I'm sad. Idk why you're bothering me, but you are. Which makes me feel worse, because I'm being a bitch to you. &amp; you don't deserve it."
3345,0,im sad....hubby had a show tonight at club Rocks and the babies are sleeping so im all alone 
3346,0,I'm seriously not feelin the BB10 vibe this year. That eviction lacked something..
3347,0," I'm sick, very sick, its not good.."
3348,0,im sleepy... about to go home and take a nap
3349,1, I'm smiling because I lost! I lost 24 lbs. so far! Join the thousands of losers! http://bit.ly/vWDW2
3350,1, im so awesome 
3351,0," I'm so bored, and I have exams next week &gt; and I feel ill  lol everyone feel sympathetic for me ;-)"
3352,1, im so excited!
3353,1, IM SO suckING RAD! *points at last tweet* only missed 3 TT's  which happen to be: #e3 #clothdiapers and JBARSODMG HAHA DONE!
3354,1, I'm so happy right now .. &amp; I have no idea why
3355,0,- I'm so mad at my mom for not letting me and @amandambryant road trip to Iowa in July to see @VARSITYFC and @vfactory 
3356,0,im so sad.. sister is leaving for across the country tmr..
3357,0,I'm so sorry for your loss. @yeokerlinexd
3358,0,I'm so tired that I can't sleep!  What the F?!
3359,0,im sorry I thought u name was sadie shame on me
3360,0," Im sorry Marena. If you liked scary movies, I'd say come with me."
3361,0," i'm sorry your team couldn't hit today, King Felix. You pitched a great game."
3362,0,I'm sorry! I hope Rumi feels better soon. Hang in there. OOXX
3363,0,I'm still tired. I think Il make some coffee. Hopefully it keeps me up. z.z
3364,0,I'm still tired. I think I'll make some coffee. Hopefully it'll keep me up.
3365,0," im stressed. this wind is just... killing my vibe. also, im like breaking out in pimples, gross, and i dont know whyyyyy. ugh shoot me!"
3366,0,I'm struggling 2 learn 
3367,0,I'm supposed to feel better. Atleast I think its over. No more secrets. EVERYTHING is out in the open.
3368,0," im sure i'll do something in the next day or two that will set them off and even though theyve done worse, i'll be the bad guy. "
3369,1," I'm surprisingly happy, and people who make rumours obviously don't have a life"
3370,1, im the happiest i could ever be !  baby stayed with me at my elementary school  i love you babe.
3371,0,im the only one with an ipod full of pictures!
3372,0,- R.I.P Granddad... Five Years Today... Miss You Loads Grumps  xxx
3373,0," R.I.P. to my ipod, officially. Dang. The battery actually smoked (trying to fix headphone jack). Sucked it up &amp; ordered a new one. Blah"
3374,0," raining again... in library atm, going with nana to pics at 11, and then going to concert at the college tonight. busy life i do lead "
3375,1, random silly texts from great friends makes face and tummy hurt from laughing too much... simple mind simple pleasures lol
3376,0,Realized that ManagingOnlineForums hasn't been reviewed on AMZN in May! I'd love if someone would share their thoughts! http://is.gd/JolG
3377,0,reallly wish the trampoline wasnt soaked right now ..
3378,1, really lol
3379,0,really needs $ and needs to save alot
3380,0,really really sad! one of my best friend's left school today! i'll be seeing him in the summer holidays though 
3381,0,really sad!! Tried to extend my stay in Hawaii but it didn't work out. Ahhh! I don't want to leave. I'm not looking forward 2 coming home
3382,0,Really saddly At Work.... yeah back to work after a lovely vacation at Dominican republic &gt;&lt;
3383,0,re-bandaged &amp; back to the regular vet tomorrow to fix their mistake. inner tie has come loose to create internal bleeding that is leaking
3384,0,red wings are gonna win again...
3385,0," reinstalling WoW, I was so weak..."
3386,1, Relay for lifee!
3387,0,repetition of a word two times in a tweet fail
3388,0,- Reruns of &quot;House&quot; that have Kal Penn in them make me sad 
3389,1,- revised biochemistry a bit - now taking a break - I've deserved it!  Letting go a bit XD
3390,0,right now i so hate life.
3391,0," RIP BRIEANA PAIGE HOPSTAKEN : MARCH 1ST, 2009 - APRIL 30TH 2009. love you and miss you..."
3392,0,Roommate reunion and im is stupid NEW MEXICO
3393,0,- Roselyn Sanchez is SO BEAUTIFULLL 
3394,1,- s.a.ts - studio - jess's  killah Q is back where the suck is you
3395,0,sad  sad  ~* MgoneWild *~
3396,0,sad awkwardness
3397,0,sad cuz i can't put twitter on my Aim info 
3398,0,sad day*Lakers please make me happy with a W
3399,0,sad face twitter's messed up my page
3400,0,sad face.
3401,0,sad now.......
3402,0,"- sad she won't be able to see Little Brother at Jazz Cafe on 1st July  However, I will NOT miss Eric Roberson on 8th/9th of October."
3403,0,- sad that i'm not going pub quiz boozing again this week.  will have to settle for a bottle of ale and a movie
3404,0,Sad that Sunset Rubdown is sold out
3405,0,sad times in the hill
3406,0,sad to see friends go... Have a good drive back to Washington state Standfield Family. See you again soon!
3407,0,sat in water
3408,0,- scared soo bad. needs a cuddle buddy.  oh man. ash is asleep and its daaaark! AAHHH!!! alien leg!
3409,0," school/band/maths/music lessons :,("
3410,0," secretly fighting over boys , secretly Jealous of there 'flirting' .. Hmm , i'm sick of it  and i can't go any longer. Sorry hun. . ."
3411,0,see my depseration here?? lmao - btu  really its not funny. FML &quot;/
